id video_name start_time end_time split_flag action_flag priority suffix
000 Shoplifting001_x264.mp4 00:00:00 00:02:24 0 1 0
000 Shoplifting005_x264.mp4 00:00:11 00:00:59 1 1
000 Shoplifting007_x264.mp4 00:00:00 00:02:50 0 1
000 Shoplifting008_x264.mp4 00:00:00 00:04:57 0 1
000 Shoplifting010_x264.mp4 00:00:00 00:01:31 0 1
000 Shoplifting012_x264.mp4 00:00:00 00:13:01 0 1
000 Shoplifting013_x264.mp4 00:00:00 00:01:07 0 1
000 Shoplifting016_x264.mp4 00:00:00 00:00:49 0 1
000 Shoplifting018_x264.mp4 00:00:00 00:01:11 0 1
000 Shoplifting020_x264.mp4 00:00:00 00:03:12 0 1
000 Shoplifting021_x264.mp4 00:00:00 00:01:58 0 1
000 Shoplifting022_x264.mp4 00:00:00 00:01:13 0 1
000 Shoplifting024_x264.mp4 00:00:00 00:00:40 0 1
000 Shoplifting029_x264.mp4 00:00:07 00:01:04 1 1
000 Shoplifting031_x264.mp4 00:00:00 00:00:10 0 1
000 Shoplifting034_x264.mp4 00:00:00 00:06:37 0 1
000 Shoplifting040_x264.mp4 00:00:00 00:15:07 0 1
000 Shoplifting047_x264.mp4 00:00:00 00:01:19 0 1
000 Shoplifting049_x264.mp4 00:00:00 00:01:11 0 1
000 Shoplifting052_x264.mp4 00:00:00 00:04:14 0 1
000 video--cH7TGl6zUk.mp4 00:00:08 00:00:32 1 1
000 video-2EoU6EXnPuE.mp4 00:00:00 00:00:30 1 1
000 video-2gqpXl8l7mE_resize.mp4 00:00:00: 00:01:12 0 1
000 video-3-oz1SPWiY4.mp4 00:00:00 00:02:18 0 1
000 video-4WZo39BbE3o_2.mp4 00:00:00 00:00:58 1 1
000 video-4WZo39BbE3o_3.mp4 00:00:38 00:00:55 1 1
000 video-4yzKlYbm6tM.mp4 00:00:00 00:00:20 0 1
000 video-64zoxiMu0p8_1.mp4 00:01:34 00:05:23 1 1
000 video-A_KcGe-ngjw.mp4 00:00:00 00:02:35 0 1
000 video-b2e5xXVYEnY_resize.mp4 00:00:06 00:00:37 1 1
000 video-blxeQKzk9-0.mp4 00:00:21 00:01:15 1 1
000 video-cxzukX7Z_1l_resize.mp4 00:00:12 00:01:48 1 1
000 video-Dkqb-0bBx7E_resize.mp4 00:00:00 00:02:15 0 1
000 video-DXlgdJ34Gnc_resize.mp4 00:00:00 00:01:54 0 1
000 video-EjUlTqVXjj0.mp4 00:00:00 00:02:49 0 1
000 video-F-xT2pl-lnQ_2.mp4 00:00:24 00:00:43 1 1
000 video-fmFTmov-K2k_resize.mp4 00:00:00 00:01:07 0 1
000 video-fs-ifFsc8Bg_resize.mp4 00:00:00 00:00:49 0 1
000 video-GB0e1M5p3NU.mp4 00:00:00 00:07:00 0 1
000 video-gkitFhxrYc8.mp4 00:01:04 00:01:26 1 1
000 video-HsaTjpESyDU.mp4 00:00:00 00:00:52 0 1
000 video-lZPbkfUYavo.mp4 00:00:00 00:02:12 0 1
000 video-OXlaho8wayQ_resize.mp4 00:00:00 00:10:03 0 1
000 video-Q01ZWqsU6a8.mp4 00:00:05 00:09:39 1 1
000 video-t0-8_s0u75k.mp4 00:00:04 00:00:18 1 1
000 video-u6dGiANdDNQ_1.mp4 00:00:00 00:00:57 0 1
000 video-uGpFQT3Uiig_1.mp4 00:00:00 00:01:30 0 1
000 video-uGpFQT3Uiig_6.mp4 00:00:00 00:00:46 0 1
000 video-UUzTqHLTA4g.mp4 00:00:05 00:01:34 1 1
000 video-vA9duDV6VFc.mp4 00:00:05 00:01:20 1 1
000 video-vA9duDV6VFc.mp4 00:01:45 00:03:13 1 1
000 video-vBu6OiSdrds_resize.mp4 00:00:00 00:00:52 0 1
000 video-WMeziHjV7Sc_resize.mp4 00:02:01 00:06:43 1 1
000 video-yyUaFBMwLIA_resize.mp4 00:00:00 00:03:41 0 1
000 video-Z65lGGMaSFE_2.mp4 00:00:00 00:00:52 0 1
